[52610.0, 39.4500465, -105.1327792, 1762.43, 1.0, 3.0, 7.1, -20.7]
[52611.0, 39.4500525, -105.1327794, 1762.41, 1.0, 3.0, 7.1, -20.7]
[52612.0, 39.4500565, -105.1327793, 1762.4, 1.0, 3.0, 7.1, -20.7]
[52613.0, 39.4500603, -105.13277910000001, 1762.38, 1.0, 3.0, 7.1, -20.7]
[52614.0, 39.4500644, -105.1327792, 1762.37, 1.0, 3.0, 7.1, -20.7]
[52615.0, 39.450069, -105.1327792, 1762.36, 1.0, 3.0, 7.1, -20.7]
[52616.0, 39.4500733, -105.1327793, 1762.34, 1.0, 3.0, 7.1, -20.7]
[52617.0, 39.4500781, -105.1327795, 1762.33, 1.0, 3.0, 7.1, -20.7]
[52618.0, 39.4500813, -105.1327802, 1762.32, 1.0, 3.0, 7.1, -20.7]
[52619.0, 39.4500856, -105.132781, 1762.31, 1.0, 3.0, 7.1, -20.7]
[52620.0, 39.450090700000004, -105.13278150000001, 1762.3, 1.0, 3.0, 7.1, -20.7]
[52621.0, 39.4500954, -105.1327824, 1762.28, 1.0, 3.0, 7.1, -20.7]
[52622.0, 39.4501001, -105.13278319999999, 1762.27, 1.0, 3.0, 7.1, -20.7]
[52623.0, 39.4501055, -105.13278389999999, 1762.26, 1.0, 3.0, 7.1, -20.7]
[52624.0, 39.4501153, -105.132785, 1762.23, 1.0, 3.0, 7.1, -20.7]
[52625.0, 39.4501214, -105.132786, 1762.22, 1.0, 3.0, 7.1, -20.7]
[52626.0, 39.4501278, -105.1327867, 1762.2, 1.0, 3.0, 7.1, -20.7]
[52627.0, 39.4501344, -105.13278770000001, 1762.19, 1.0, 3.0, 7.1, -20.7]
[52628.0, 39.4501403, -105.1327888, 1762.18, 1.0, 3.0, 7.1, -20.7]
[52629.0, 39.4501447, -105.1327898, 1762.17, 1.0, 3.0, 7.1, -20.7]
[52630.0, 39.4501537, -105.13279200000001, 1762.15, 1.0, 3.0, 7.1, -20.7]
[52631.0, 39.4501591, -105.1327932, 1762.15, 1.0, 3.0, 7.1, -20.7]
[52632.0, 39.4501681, -105.1327953, 1762.13, 1.0, 3.0, 7.1, -20.7]
[52633.0, 39.450176, -105.13279759999999, 1762.13, 1.0, 3.0, 7.1, -20.7]
[52634.0, 39.4501796, -105.1327989, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52635.0, 39.450182, -105.13279979999999, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52636.0, 39.4501877, -105.13280160000001, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52637.0, 39.450192799999996, -105.13280350000001, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52638.0, 39.4501986, -105.13280549999999, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52639.0, 39.450201, -105.1328065, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52640.0, 39.4502044, -105.1328078, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52641.0, 39.4502076, -105.1328085, 1762.13, 1.0, 3.0, 7.1, -20.7]
[52642.0, 39.4502114, -105.1328093, 1762.13, 1.0, 3.0, 7.1, -20.7]
[52643.0, 39.4502149, -105.1328099, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52644.0, 39.450219499999996, -105.13281090000001, 1762.12, 1.0, 3.0, 7.1, -20.7]
[52645.0, 39.4502252, -105.1328124, 1762.11, 1.0, 3.0, 7.1, -20.7]
[52646.0, 39.4502321, -105.1328137, 1762.11, 1.0, 3.0, 7.1, -20.7]
[52647.0, 39.4502391, -105.1328151, 1762.1, 1.0, 3.0, 7.1, -20.7]
[52648.0, 39.4502506, -105.1328182, 1762.09, 1.0, 3.0, 7.1, -20.7]
[52649.0, 39.4502613, -105.1328208, 1762.09, 1.0, 3.0, 7.1, -20.7]
[52650.0, 39.4502708, -105.1328232, 1762.08, 1.0, 3.0, 7.1, -20.7]
[52651.0, 39.4502782, -105.1328254, 1762.08, 1.0, 3.0, 7.1, -20.7]
[52652.0, 39.450282699999995, -105.1328273, 1762.08, 1.0, 3.0, 7.0, -20.7]
[52653.0, 39.4502871, -105.1328286, 1762.08, 1.0, 3.0, 7.0, -20.7]
[52654.0, 39.450290599999995, -105.13283, 1762.08, 1.0, 3.0, 7.0, -20.7]
[52655.0, 39.450292399999995, -105.1328312, 1762.09, 1.0, 3.0, 7.0, -20.7]
[52656.0, 39.4502945, -105.1328321, 1762.09, 1.0, 3.0, 7.0, -20.7]
[52657.0, 39.4502979, -105.1328328, 1762.09, 1.0, 3.0, 7.0, -20.7]
[52658.0, 39.4503033, -105.13283380000001, 1762.09, 1.0, 3.0, 7.0, -20.7]
[52659.0, 39.4503091, -105.1328345, 1762.08, 1.0, 3.0, 7.0, -20.7]
[52700.0, 39.4503176, -105.1328355, 1762.08, 1.0, 3.0, 7.0, -20.7]
[52701.0, 39.450323499999996, -105.1328365, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52702.0, 39.450327900000005, -105.13283740000001, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52703.0, 39.450331299999995, -105.13283810000001, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52704.0, 39.4503334, -105.13283849999999, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52705.0, 39.4503354, -105.13283890000001, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52706.0, 39.4503361, -105.13283890000001, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52707.0, 39.4503366, -105.1328388, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52708.0, 39.4503368, -105.13283890000001, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52709.0, 39.450333900000004, -105.132839, 1762.07, 1.0, 3.0, 7.0, -20.7]
[52710.0, 39.4503303, -105.1328391, 1762.08, 1.0, 3.0, 7.0, -20.7]
[52711.0, 39.4503208, -105.1328388, 1762.09, 1.0, 3.0, 7.0, -20.7]
[52712.0, 39.4503151, -105.1328384, 1762.1, 1.0, 3.0, 7.0, -20.7]
[52713.0, 39.4503124, -105.13283810000001, 1762.1, 1.0, 3.0, 7.0, -20.7]
[52714.0, 39.4503101, -105.1328378, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52715.0, 39.4503109, -105.1328377, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52716.0, 39.4503135, -105.13283750000001, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52717.0, 39.4503172, -105.1328376, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52718.0, 39.4503201, -105.13283750000001, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52719.0, 39.450321699999996, -105.13283729999999, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52720.0, 39.4503222, -105.132837, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52721.0, 39.450321800000005, -105.1328363, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52722.0, 39.4503206, -105.13283589999999, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52723.0, 39.4503189, -105.1328355, 1762.11, 1.0, 3.0, 7.0, -20.7]
[52724.0, 39.4503162, -105.13283530000001, 1762.12, 1.0, 3.0, 7.0, -20.7]
[52725.0, 39.4503103, -105.1328348, 1762.12, 1.0, 3.0, 7.0, -20.7]
[52726.0, 39.4502971, -105.1328348, 1762.13, 1.0, 3.0, 7.0, -20.7]
[52727.0, 39.4502874, -105.13283460000001, 1762.14, 1.0, 3.0, 7.0, -20.7]
[52728.0, 39.4502777, -105.13283460000001, 1762.14, 1.0, 3.0, 7.0, -20.7]
[52729.0, 39.4502752, -105.13283489999999, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52730.0, 39.450274300000004, -105.13283489999999, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52731.0, 39.4502753, -105.132835, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52732.0, 39.450278600000004, -105.13283530000001, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52733.0, 39.450282200000004, -105.1328355, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52734.0, 39.4502839, -105.13283530000001, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52735.0, 39.4502842, -105.1328354, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52736.0, 39.450284499999995, -105.13283530000001, 1762.15, 1.0, 3.0, 7.0, -20.7]
[52737.0, 39.4502841, -105.1328351, 1762.15, 1.0, 3.0, 6.9, -20.7]
[52738.0, 39.4502836, -105.13283489999999, 1762.15, 1.0, 3.0, 6.9, -20.7]
[52739.0, 39.4502858, -105.1328343, 1762.14, 1.0, 3.0, 6.9, -20.7]
[52740.0, 39.4502899, -105.1328343, 1762.14, 1.0, 3.0, 6.9, -20.7]
[52741.0, 39.4502964, -105.1328341, 1762.14, 1.0, 3.0, 6.9, -20.7]
[52742.0, 39.4503142, -105.132834, 1762.14, 1.0, 3.0, 6.9, -20.7]
[52743.0, 39.450333300000004, -105.132834, 1762.13, 1.0, 3.0, 6.9, -20.7]
[52744.0, 39.4503543, -105.13283419999999, 1762.12, 1.0, 3.0, 6.9, -20.7]
[52745.0, 39.4503774, -105.13283460000001, 1762.12, 1.0, 3.0, 6.9, -20.7]
[52746.0, 39.4504022, -105.13283530000001, 1762.11, 1.0, 3.0, 6.9, -20.7]
[52747.0, 39.4504279, -105.13283589999999, 1762.11, 1.0, 3.0, 6.9, -20.7]
[52748.0, 39.4504535, -105.1328369, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52749.0, 39.4504656, -105.13283750000001, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52750.0, 39.4504784, -105.1328383, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52751.0, 39.4504917, -105.1328393, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52752.0, 39.450505199999995, -105.1328404, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52753.0, 39.4505176, -105.13284110000001, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52754.0, 39.4505258, -105.13284170000001, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52755.0, 39.4505339, -105.1328419, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52756.0, 39.4505369, -105.13284159999999, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52757.0, 39.4505373, -105.13284110000001, 1762.1, 1.0, 3.0, 6.9, -20.7]
[52758.0, 39.4506942, -105.1328523, 1766.93, 1.0, 4.0, 2.3, -20.7]
[52759.0, 39.4507211, -105.13285400000001, 1767.88, 1.0, 4.0, 2.3, -20.7]
[52800.0, 39.4507337, -105.13285470000001, 1768.3, 1.0, 4.0, 2.3, -20.7]
[52801.0, 39.4507449, -105.13285540000001, 1768.66, 1.0, 4.0, 2.3, -20.7]
[52802.0, 39.4507458, -105.1328552, 1768.67, 1.0, 3.0, 6.9, -20.7]
[52803.0, 39.4507454, -105.1328551, 1768.67, 1.0, 3.0, 6.9, -20.7]
[52804.0, 39.4507471, -105.132855, 1768.66, 1.0, 3.0, 6.9, -20.7]
[52805.0, 39.4507483, -105.132855, 1768.65, 1.0, 3.0, 6.9, -20.7]
[52806.0, 39.4507503, -105.1328548, 1768.63, 1.0, 3.0, 6.9, -20.7]
[52807.0, 39.450752, -105.1328551, 1768.62, 1.0, 3.0, 6.9, -20.7]
[52808.0, 39.4507541, -105.1328555, 1768.61, 1.0, 3.0, 6.9, -20.7]
[52809.0, 39.450756, -105.13285540000001, 1768.6, 1.0, 3.0, 6.9, -20.7]
[52810.0, 39.4507568, -105.13285529999999, 1768.6, 1.0, 3.0, 6.9, -20.7]
[52811.0, 39.4507562, -105.1328552, 1768.6, 1.0, 3.0, 6.9, -20.7]
[52812.0, 39.450752900000005, -105.13285470000001, 1768.61, 1.0, 3.0, 6.9, -20.7]
[52813.0, 39.450749300000005, -105.13285389999999, 1768.62, 1.0, 3.0, 6.9, -20.7]
[52814.0, 39.4507471, -105.1328537, 1768.63, 1.0, 3.0, 6.9, -20.7]
[52815.0, 39.450742, -105.1328523, 1768.65, 1.0, 3.0, 6.9, -20.7]
[52816.0, 39.4507375, -105.13285110000001, 1768.67, 1.0, 3.0, 6.9, -20.7]
[52817.0, 39.4507372, -105.1328508, 1768.67, 1.0, 3.0, 6.9, -20.7]
[52818.0, 39.450733, -105.13284949999999, 1768.69, 1.0, 3.0, 6.9, -20.7]
[52819.0, 39.4507285, -105.1328483, 1768.7, 1.0, 3.0, 6.9, -20.7]
[52820.0, 39.450725000000006, -105.13284680000001, 1768.71, 1.0, 3.0, 6.9, -20.7]
[52821.0, 39.4507227, -105.1328457, 1768.71, 1.0, 3.0, 6.9, -20.7]
[52822.0, 39.4507202, -105.1328444, 1768.71, 1.0, 3.0, 6.8, -20.7]
[52823.0, 39.4507185, -105.13284309999999, 1768.72, 1.0, 3.0, 6.8, -20.7]
[52824.0, 39.450716400000005, -105.1328419, 1768.73, 1.0, 3.0, 6.8, -20.7]
[52825.0, 39.4507135, -105.1328406, 1768.74, 1.0, 3.0, 6.8, -20.7]
[52826.0, 39.450711, -105.13283960000001, 1768.75, 1.0, 3.0, 6.8, -20.7]
[52827.0, 39.450710199999996, -105.1328391, 1768.76, 1.0, 3.0, 6.8, -20.7]
[52828.0, 39.4507096, -105.1328384, 1768.76, 1.0, 3.0, 6.8, -20.7]
[52829.0, 39.4507093, -105.1328379, 1768.76, 1.0, 3.0, 6.8, -20.7]
[52830.0, 39.4507086, -105.13283740000001, 1768.77, 1.0, 3.0, 6.8, -20.7]
[52831.0, 39.450711, -105.1328371, 1768.76, 1.0, 3.0, 6.8, -20.7]
[52832.0, 39.450713300000004, -105.13283670000001, 1768.76, 1.0, 3.0, 6.8, -20.7]
[52833.0, 39.4507161, -105.1328362, 1768.76, 1.0, 3.0, 6.8, -20.7]
[52834.0, 39.4507198, -105.1328361, 1768.75, 1.0, 3.0, 6.8, -20.7]
[52835.0, 39.4507245, -105.13283589999999, 1768.73, 1.0, 3.0, 6.8, -20.7]
[52836.0, 39.4507315, -105.1328357, 1768.71, 1.0, 3.0, 6.8, -20.7]
[52837.0, 39.4507361, -105.1328354, 1768.7, 1.0, 3.0, 6.8, -20.7]
[52838.0, 39.4507413, -105.13283530000001, 1768.69, 1.0, 3.0, 6.8, -20.7]
[52839.0, 39.4507482, -105.13283530000001, 1768.67, 1.0, 3.0, 6.8, -20.7]
[52840.0, 39.4507542, -105.13283589999999, 1768.66, 1.0, 3.0, 6.8, -20.7]
[52841.0, 39.4507581, -105.13283589999999, 1768.65, 1.0, 3.0, 6.8, -20.7]
[52842.0, 39.4507608, -105.13283589999999, 1768.65, 1.0, 3.0, 6.8, -20.7]
[52843.0, 39.450765000000004, -105.13283659999999, 1768.64, 1.0, 3.0, 6.8, -20.7]
[52844.0, 39.4507677, -105.1328368, 1768.64, 1.0, 3.0, 6.8, -20.7]
[52845.0, 39.4507721, -105.1328372, 1768.63, 1.0, 3.0, 6.8, -20.7]
[52846.0, 39.4507763, -105.13283729999999, 1768.62, 1.0, 3.0, 6.8, -20.7]
[52847.0, 39.4507804, -105.132837, 1768.61, 1.0, 3.0, 6.8, -20.7]
[52848.0, 39.450784399999996, -105.1328369, 1768.6, 1.0, 3.0, 6.8, -20.7]
[52849.0, 39.4507894, -105.1328368, 1768.59, 1.0, 3.0, 6.8, -20.7]
[52850.0, 39.450795400000004, -105.1328369, 1768.58, 1.0, 3.0, 6.8, -20.7]
[52851.0, 39.4508017, -105.13283729999999, 1768.56, 1.0, 3.0, 6.8, -20.7]
[52852.0, 39.4508083, -105.1328378, 1768.55, 1.0, 3.0, 6.8, -20.7]
[52853.0, 39.4508156, -105.1328383, 1768.54, 1.0, 3.0, 6.8, -20.7]
[52854.0, 39.450821, -105.13283890000001, 1768.53, 1.0, 3.0, 6.8, -20.7]
[52855.0, 39.4508268, -105.13283949999999, 1768.52, 1.0, 3.0, 6.8, -20.7]
[52856.0, 39.450832, -105.13284019999999, 1768.52, 1.0, 3.0, 6.8, -20.7]
[52857.0, 39.4508356, -105.1328406, 1768.51, 1.0, 3.0, 6.8, -20.7]
[52858.0, 39.4508392, -105.1328408, 1768.51, 1.0, 3.0, 6.8, -20.7]
[52859.0, 39.4508421, -105.13284110000001, 1768.5, 1.0, 3.0, 6.8, -20.7]
[52900.0, 39.4508448, -105.13284110000001, 1768.5, 1.0, 3.0, 6.8, -20.7]
[52901.0, 39.4508482, -105.13284110000001, 1768.49, 1.0, 3.0, 6.8, -20.7]
[52902.0, 39.4508505, -105.1328412, 1768.49, 1.0, 3.0, 6.8, -20.7]
[52903.0, 39.4508522, -105.13284110000001, 1768.49, 1.0, 3.0, 6.8, -20.7]
[52904.0, 39.4508542, -105.13284089999999, 1768.49, 1.0, 3.0, 6.8, -20.7]
[52905.0, 39.450856, -105.13284030000001, 1768.49, 1.0, 3.0, 6.8, -20.7]
[52906.0, 39.4508579, -105.13284, 1768.49, 1.0, 3.0, 6.8, -20.7]
[52907.0, 39.4508603, -105.1328393, 1768.48, 1.0, 3.0, 6.8, -20.7]
[52908.0, 39.450864, -105.1328387, 1768.48, 1.0, 3.0, 6.8, -20.7]
[52909.0, 39.4508684, -105.1328376, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52910.0, 39.4508721, -105.1328368, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52911.0, 39.4508735, -105.13283589999999, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52912.0, 39.4508738, -105.1328351, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52913.0, 39.4508743, -105.13283380000001, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52914.0, 39.4508745, -105.13283240000001, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52915.0, 39.450873900000005, -105.1328311, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52916.0, 39.4508741, -105.1328305, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52917.0, 39.450873200000004, -105.1328297, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52918.0, 39.450872, -105.13282880000001, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52919.0, 39.450869600000004, -105.132828, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52920.0, 39.4508679, -105.1328275, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52921.0, 39.450866, -105.13282670000001, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52922.0, 39.4508639, -105.1328259, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52923.0, 39.4508617, -105.13282509999999, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52924.0, 39.4508605, -105.1328243, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52925.0, 39.4508595, -105.1328239, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52926.0, 39.4508582, -105.1328236, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52927.0, 39.4508558, -105.13282339999999, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52928.0, 39.4508523, -105.1328233, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52929.0, 39.4508493, -105.13282339999999, 1768.47, 1.0, 3.0, 6.7, -20.7]
[52930.0, 39.4508468, -105.1328236, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52931.0, 39.4508444, -105.13282380000001, 1768.48, 1.0, 3.0, 6.7, -20.7]
[52932.0, 39.4508425, -105.1328244, 1768.49, 1.0, 3.0, 6.7, -20.7]
[52933.0, 39.450840899999996, -105.132825, 1768.49, 1.0, 3.0, 6.7, -20.7]
[52934.0, 39.4508371, -105.1328255, 1768.5, 1.0, 3.0, 6.7, -20.7]
[52935.0, 39.4508346, -105.13282600000001, 1768.5, 1.0, 3.0, 6.7, -20.7]
[52936.0, 39.450831, -105.13282629999999, 1768.51, 1.0, 3.0, 6.7, -20.7]
[52937.0, 39.4508278, -105.1328268, 1768.51, 1.0, 3.0, 6.7, -20.7]
[52938.0, 39.4508257, -105.1328273, 1768.52, 1.0, 3.0, 6.7, -20.7]
[52939.0, 39.4508252, -105.1328279, 1768.52, 1.0, 3.0, 6.7, -20.7]
[52940.0, 39.4508242, -105.1328286, 1768.52, 1.0, 3.0, 6.7, -20.7]
[52941.0, 39.450822699999996, -105.132829, 1768.53, 1.0, 3.0, 6.7, -20.7]
[52942.0, 39.4508208, -105.13282950000001, 1768.53, 1.0, 3.0, 6.7, -20.7]
[52943.0, 39.4508178, -105.1328298, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52944.0, 39.4508155, -105.13283, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52945.0, 39.4508132, -105.13283009999999, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52946.0, 39.4508113, -105.1328302, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52947.0, 39.4508098, -105.1328302, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52948.0, 39.450807, -105.13282989999999, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52949.0, 39.450806, -105.13282989999999, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52950.0, 39.4508049, -105.13282989999999, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52951.0, 39.4508041, -105.13283, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52952.0, 39.4508029, -105.13283009999999, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52953.0, 39.450801999999996, -105.13283009999999, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52954.0, 39.4508014, -105.1328302, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52955.0, 39.4508004, -105.1328302, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52956.0, 39.4507992, -105.13283030000001, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52957.0, 39.450797800000004, -105.1328304, 1768.54, 1.0, 3.0, 6.7, -20.7]
[52958.0, 39.4507955, -105.1328302, 1768.54, 1.0, 3.0, 6.6, -20.7]
[52959.0, 39.4507942, -105.1328302, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53000.0, 39.4507939, -105.13283030000001, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53001.0, 39.4507948, -105.1328305, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53002.0, 39.450796, -105.13283059999999, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53003.0, 39.4507991, -105.1328309, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53004.0, 39.4508026, -105.1328312, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53005.0, 39.450805, -105.1328315, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53006.0, 39.450808099999996, -105.1328319, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53007.0, 39.4508112, -105.1328322, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53008.0, 39.4508151, -105.1328326, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53009.0, 39.4508173, -105.1328327, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53010.0, 39.4508198, -105.1328329, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53011.0, 39.4508213, -105.13283299999999, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53012.0, 39.4508226, -105.13283310000001, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53013.0, 39.4508239, -105.1328333, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53014.0, 39.450824600000004, -105.1328334, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53015.0, 39.450824600000004, -105.1328334, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53016.0, 39.4508248, -105.1328333, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53017.0, 39.4508242, -105.13283310000001, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53018.0, 39.4508252, -105.1328329, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53019.0, 39.4508239, -105.1328327, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53020.0, 39.450823, -105.1328322, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53021.0, 39.4508226, -105.132832, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53022.0, 39.450821999999995, -105.1328318, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53023.0, 39.4508217, -105.13283170000001, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53024.0, 39.4508219, -105.13283170000001, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53025.0, 39.450821999999995, -105.1328318, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53026.0, 39.450821999999995, -105.132832, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53027.0, 39.4508221, -105.1328322, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53028.0, 39.4508213, -105.13283240000001, 1768.55, 1.0, 3.0, 6.6, -20.7]
[53029.0, 39.450820199999995, -105.13283240000001, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53030.0, 39.450820199999995, -105.1328327, 1768.56, 1.0, 3.0, 6.6, -20.7]
[53031.0, 39.4508188, -105.13283299999999, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53032.0, 39.450818399999996, -105.13283320000001, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53033.0, 39.450817699999995, -105.1328336, 1768.57, 1.0, 3.0, 6.6, -20.7]
[53034.0, 39.450816100000004, -105.13283390000001, 1768.58, 1.0, 3.0, 6.6, -20.7]
[53035.0, 39.4508149, -105.13283419999999, 1768.59, 1.0, 3.0, 6.6, -20.7]
[53036.0, 39.450813600000004, -105.1328344, 1768.59, 1.0, 3.0, 6.6, -20.7]
[53037.0, 39.450813, -105.1328347, 1768.6, 1.0, 3.0, 6.6, -20.7]
[53038.0, 39.4508126, -105.132835, 1768.6, 1.0, 3.0, 6.6, -20.7]
[53039.0, 39.4508121, -105.1328351, 1768.6, 1.0, 3.0, 6.6, -20.7]
